0.0017380234 -0.53162456 0.58124155 0.47136468 0.0063378727 -0.0018211056 -0.0034091524 0.007866206 0.5806118 0.00075807486 0.0015611212 -0.45657292 -0.3360628 -0.52431494 0.00809106 0.011061966 0.006743955 -0.42765728 0.6076052 0.5047492 0.48638576 -0.46483615 0.0024698456 0.00463599 -0.0007947974 0.0018143272 -0.5847664 -0.003907089 0.10986173 0.4620052 0.28863522 -0.02659393 -0.37453634 0.0011717854 -0.38261282 -0.58294976 0.67078435 0.54641753 -0.58634126 0.01990999 0.051064674 0.5945045 0.038307596 -0.4838872 0.44058776 -0.4793777 0.5719477 0.55641186 -0.013084928 -0.50211984 0.06891696 0.5363953 -0.021498624 0.003359312 0.6203519 0.46365774 0.53401464 -0.00924142 0.32594222 -0.58060074 0.47516727 0.58245575 -0.11885358 0.50219953 -0.0014476605 -0.3604088 0.578475 -0.009454407 0.0042306064 0.56364846 -1.6433196e-05 0.4812039 -0.4783317 0.0015874291 -0.5901748 -0.45678237 -0.5953427 0.35176373 0.013994389 -0.57171506 0.4748859 0.0030022461 -0.5891749 -0.00096566684 -0.0012744117 0.5341641 0.41224822 -0.01580117 0.0036581447 0.0028370947 -0.00044778595 0.28444755 0.00092498644 0.48655912 0.0027435995 -6.111892e-05 -0.45052543 0.003438214 0.48576224 0.55018365 -0.30813253 0.5305508 -0.0052646925 -0.0044818977 -0.5581429 -0.49366575 0.50007695 0.49978724 -0.557381 -0.4908213 -0.00062777085 -0.55951804 -0.48885056 -0.5395448 -0.5840157 0.007119579 -0.007509304 -0.42152268 -0.00026030975 0.0030491445 0.0026020836 0.1833683 0.0057224915 0.5752644 0.62734604 -0.01912134 -0.48296162 -0.60094756
0.0017380222 -0.53162456 0.5812415 0.47136468 0.0063378722 -0.0018211015 -0.0034091433 0.007866204 0.5806118 0.00075810385 0.00156118 -0.45657286 -0.33606276 -0.52431494 0.008091055 0.01106197 0.0067439633 -0.42765725 0.6076053 0.5047492 0.48638576 -0.4648361 0.0024698384 0.0046359883 -0.0007948011 0.0018143321 -0.5847664 -0.0039071143 0.109861724 0.4620052 0.28863525 -0.02659393 -0.3745364 0.0011717982 -0.3826128 -0.58294976 0.6707844 0.54641753 -0.5863412 0.019909976 0.051064674 0.5945045 0.038307603 -0.4838872 0.44058776 -0.47937772 0.57194775 0.55641186 -0.013084959 -0.50211984 0.06891697 0.5363954 -0.021498628 0.003359301 0.6203519 0.46365765 0.5340145 -0.009241426 0.32594222 -0.5806008 0.47516727 0.58245575 -0.11885359 0.50219953 -0.0014476593 -0.3604088 0.578475 -0.0094544245 0.004230613 0.56364846 -1.6431726e-05 0.4812039 -0.47833166 0.0015874433 -0.5901748 -0.45678237 -0.59534264 0.35176373 0.0139943985 -0.57171506 0.4748859 0.0030022622 -0.5891749 -0.0009656558 -0.0012744125 0.5341641 0.41224825 -0.015801173 0.00365815 0.0028370984 -0.00044777483 0.28444755 0.0009249899 0.48655903 0.0027435892 -6.1124636e-05 -0.45052543 0.003438206 0.48576227 0.55018365 -0.30813253 0.5305508 -0.0052646766 -0.004481898 -0.5581429 -0.49366575 0.50007695 0.49978724 -0.557381 -0.49082133 -0.00062775984 -0.55951804 -0.48885056 -0.5395448 -0.5840158 0.007119574 -0.007509303 -0.42152268 -0.00026031135 0.0030491366 0.0026020862 0.1833683 0.0057224967 0.5752644 0.6273461 -0.01912136 -0.48296162 -0.60094756
0.0017380222 -0.53162456 0.5812415 0.47136465 0.006337888 -0.0018211049 -0.0034091538 0.007866208 0.5806118 0.0007580789 0.001561124 -0.45657292 -0.3360628 -0.52431494 0.008091067 0.011061972 0.0067439815 -0.42765725 0.60760534 0.5047492 0.48638576 -0.4648362 0.002469863 0.00463598 -0.00079480436 0.0018143357 -0.5847664 -0.003907092 0.109861724 0.4620052 0.28863525 -0.02659393 -0.37453634 0.0011718025 -0.38261282 -0.58294976 0.6707844 0.5464176 -0.5863412 0.019910004 0.05106467 0.5945045 0.03830759 -0.4838872 0.44058767 -0.4793777 0.5719477 0.55641186 -0.013084913 -0.50211984 0.06891696 0.5363953 -0.021498626 0.003359316 0.6203519 0.46365774 0.53401464 -0.009241433 0.32594222 -0.58060074 0.47516727 0.5824558 -0.11885358 0.50219953 -0.0014476699 -0.3604088 0.578475 -0.0094544105 0.0042306026 0.56364846 -1.643277e-05 0.4812039 -0.47833166 0.0015874299 -0.5901748 -0.45678234 -0.59534264 0.3517637 0.013994431 -0.57171506 0.4748859 0.0030022503 -0.5891749 -0.00096566527 -0.001274406 0.5341641 0.41224822 -0.015801167 0.0036581538 0.0028370905 -0.0004477815 0.28444755 0.00092500186 0.48655912 0.0027435997 -6.1118524e-05 -0.45052543 0.0034382057 0.48576224 0.55018365 -0.30813253 0.5305508 -0.0052646864 -0.00448189 -0.5581429 -0.49366575 0.50007695 0.49978724 -0.557381 -0.4908213 -0.0006278002 -0.55951804 -0.48885056 -0.5395448 -0.5840158 0.007119573 -0.0075093065 -0.42152268 -0.000260309 0.0030491527 0.0026020866 0.1833683 0.005722499 0.5752644 0.6273461 -0.019121366 -0.48296162 -0.6009476
0.0017380266 -0.53162456 0.58124155 0.47136468 0.006337863 -0.0018211055 -0.0034091582 0.007866202 0.5806118 0.00075807894 0.0015611165 -0.45657292 -0.33606276 -0.52431494 0.00809106 0.0110619655 0.0067439587 -0.42765725 0.6076053 0.50474924 0.48638576 -0.46483618 0.0024698472 0.004635992 -0.00079480023 0.0018143288 -0.5847664 -0.0039070942 0.10986173 0.4620052 0.28863522 -0.02659393 -0.37453634 0.0011717884 -0.38261282 -0.58294976 0.6707844 0.54641753 -0.58634126 0.019909993 0.05106468 0.5945045 0.038307603 -0.4838872 0.44058773 -0.4793777 0.5719477 0.55641186 -0.013084932 -0.50211984 0.06891696 0.5363953 -0.021498628 0.0033593222 0.6203519 0.46365768 0.53401464 -0.00924143 0.32594222 -0.58060074 0.47516727 0.5824558 -0.11885359 0.50219953 -0.0014476625 -0.3604088 0.578475 -0.009454411 0.004230609 0.56364846 -1.6421503e-05 0.4812039 -0.47833177 0.0015874209 -0.59017473 -0.45678234 -0.5953427 0.35176373 0.0139944 -0.57171506 0.47488594 0.0030022494 -0.5891749 -0.00096566294 -0.0012744104 0.5341641 0.41224822 -0.015801173 0.0036581433 0.002837093 -0.00044778502 0.28444755 0.00092499336 0.48655912 0.0027435983 -6.111762e-05 -0.45052543 0.0034382157 0.48576224 0.55018365 -0.30813253 0.5305508 -0.0052646976 -0.0044819005 -0.5581429 -0.49366575 0.50007695 0.49978724 -0.557381 -0.49082133 -0.0006277724 -0.55951804 -0.48885056 -0.5395448 -0.5840158 0.007119574 -0.0075093056 -0.42152268 -0.00026030597 0.0030491557 0.0026020848 0.1833683 0.0057224915 0.5752644 0.62734604 -0.019121347 -0.48296162 -0.6009476
0.0017380163 -0.53162456 0.5812415 0.4713647 0.0063378764 -0.0018210949 -0.0034091505 0.007866207 0.5806118 0.000758105 0.0015611277 -0.45657292 -0.33606276 -0.52431494 0.008091067 0.0110619785 0.006743938 -0.42765725 0.6076052 0.5047492 0.48638576 -0.46483612 0.0024698554 0.0046359864 -0.00079480174 0.0018143283 -0.5847664 -0.0039070994 0.10986173 0.4620052 0.28863522 -0.02659393 -0.37453634 0.0011717839 -0.38261282 -0.58294976 0.6707844 0.54641753 -0.5863412 0.019909985 0.051064674 0.5945045 0.038307596 -0.4838872 0.44058767 -0.4793777 0.57194775 0.55641186 -0.013084925 -0.50211984 0.06891696 0.5363953 -0.021498624 0.00335931 0.6203519 0.46365768 0.53401464 -0.009241426 0.3259422 -0.58060074 0.47516727 0.58245575 -0.11885359 0.50219953 -0.0014476607 -0.3604088 0.578475 -0.009454415 0.0042306087 0.56364846 -1.6429618e-05 0.4812039 -0.4783317 0.0015874279 -0.5901748 -0.45678234 -0.59534264 0.35176378 0.013994412 -0.57171506 0.4748859 0.003002257 -0.5891749 -0.00096566306 -0.0012744169 0.5341641 0.4122482 -0.015801173 0.0036581538 0.002837102 -0.0004477937 0.28444752 0.000924984 0.48655903 0.0027436006 -6.1118626e-05 -0.45052543 0.0034382117 0.48576224 0.55018365 -0.30813253 0.5305508 -0.005264675 -0.004481898 -0.5581429 -0.49366575 0.50007695 0.49978724 -0.557381 -0.49082133 -0.0006277711 -0.55951804 -0.48885056 -0.5395448 -0.5840158 0.007119569 -0.0075093075 -0.42152268 -0.0002603085 0.0030491494 0.0026020852 0.1833683 0.005722487 0.5752644 0.6273461 -0.019121341 -0.48296162 -0.6009476
0.0017380228 -0.53162456 0.5812415 0.47136468 0.0063378704 -0.0018211048 -0.0034091556 0.007866199 0.5806118 0.00075808755 0.0015611374 -0.45657292 -0.33606276 -0.52431494 0.008091057 0.011061979 0.0067439564 -0.42765725 0.6076052 0.5047492 0.48638576 -0.46483612 0.0024698582 0.0046359906 -0.0007948016 0.0018143288 -0.5847664 -0.003907104 0.10986173 0.4620052 0.28863522 -0.02659393 -0.37453634 0.0011717947 -0.38261282 -0.58294976 0.6707844 0.54641753 -0.58634126 0.019909974 0.05106468 0.5945045 0.038307592 -0.4838872 0.44058776 -0.4793777 0.5719477 0.55641186 -0.013084951 -0.50211984 0.068916954 0.5363953 -0.021498622 0.0033593406 0.6203519 0.46365768 0.5340145 -0.009241425 0.3259422 -0.58060074 0.47516727 0.5824558 -0.11885358 0.50219953 -0.0014476576 -0.3604088 0.578475 -0.009454415 0.0042306245 0.56364846 -1.6425349e-05 0.4812039 -0.47833177 0.0015874294 -0.5901748 -0.45678237 -0.59534264 0.35176373 0.0139943985 -0.57171506 0.4748859 0.0030022669 -0.5891749 -0.00096566335 -0.0012744087 0.5341641 0.41224822 -0.015801182 0.003658147 0.002837091 -0.00044777564 0.28444755 0.0009249827 0.48655903 0.002743593 -6.1124745e-05 -0.45052543 0.0034382157 0.48576227 0.55018365 -0.30813253 0.5305508 -0.005264681 -0.0044818907 -0.5581429 -0.49366575 0.50007695 0.49978724 -0.557381 -0.49082133 -0.00062776025 -0.55951804 -0.4888506 -0.5395448 -0.5840158 0.0071195783 -0.0075093033 -0.42152268 -0.0002603067 0.0030491534 0.0026020852 0.1833683 0.0057224887 0.5752644 0.6273461 -0.019121345 -0.48296157 -0.6009476
0.0017380097 -0.53162456 0.5812415 0.47136468 0.006337884 -0.0018211053 -0.0034091533 0.007866203 0.5806118 0.0007580757 0.0015611384 -0.45657292 -0.33606276 -0.52431494 0.008091056 0.01106198 0.006743945 -0.42765725 0.6076052 0.50474924 0.48638576 -0.46483612 0.0024698616 0.004635987 -0.00079479045 0.0018143291 -0.5847664 -0.0039071175 0.10986173 0.4620052 0.28863522 -0.02659393 -0.37453634 0.0011717819 -0.38261282 -0.58294976 0.6707844 0.5464176 -0.58634126 0.019909978 0.05106468 0.5945045 0.038307592 -0.4838872 0.44058776 -0.4793777 0.5719477 0.55641186 -0.013084937 -0.50211984 0.06891693 0.5363954 -0.021498624 0.003359311 0.6203519 0.46365768 0.5340145 -0.009241428 0.32594222 -0.58060074 0.47516727 0.58245575 -0.11885358 0.50219953 -0.0014476588 -0.3604088 0.578475 -0.009454423 0.0042306185 0.56364846 -1.6429118e-05 0.4812039 -0.4783317 0.0015874318 -0.5901748 -0.45678237 -0.5953427 0.35176373 0.013994398 -0.57171506 0.4748859 0.0030022662 -0.5891749 -0.00096565735 -0.0012744075 0.5341641 0.41224825 -0.015801182 0.0036581531 0.002837099 -0.0004477872 0.28444755 0.0009249897 0.48655903 0.0027435913 -6.112724e-05 -0.45052543 0.0034382178 0.48576224 0.55018365 -0.30813253 0.5305508 -0.005264689 -0.00448189 -0.5581429 -0.49366575 0.50007695 0.49978724 -0.557381 -0.49082133 -0.0006277727 -0.55951804 -0.4888506 -0.5395448 -0.5840157 0.007119576 -0.0075093056 -0.42152268 -0.00026030664 0.0030491564 0.0026020885 0.18336833 0.005722488 0.5752644 0.6273461 -0.019121349 -0.48296162 -0.6009476
0.0017380108 -0.53162456 0.5812415 0.47136468 0.006337861 -0.0018211043 -0.003409155 0.007866202 0.5806118 0.0007580887 0.001561135 -0.45657292 -0.33606276 -0.52431494 0.008091057 0.011061973 0.0067439424 -0.42765725 0.6076052 0.50474924 0.48638576 -0.4648362 0.002469861 0.0046359897 -0.00079479686 0.0018143327 -0.5847664 -0.003907112 0.109861724 0.4620052 0.28863522 -0.02659393 -0.3745364 0.0011717957 -0.38261282 -0.58294976 0.6707844 0.54641753 -0.58634126 0.019909976 0.051064674 0.5945045 0.038307592 -0.4838872 0.44058776 -0.4793777 0.5719477 0.55641186 -0.01308494 -0.50211984 0.06891696 0.5363953 -0.021498628 0.0033593178 0.6203519 0.46365765 0.5340145 -0.009241428 0.32594222 -0.58060074 0.47516727 0.58245575 -0.11885359 0.50219953 -0.0014476588 -0.3604088 0.578475 -0.009454415 0.004230616 0.56364846 -1.6431066e-05 0.4812039 -0.4783317 0.0015874334 -0.5901748 -0.45678234 -0.59534264 0.35176373 0.0139944265 -0.57171506 0.4748859 0.0030022631 -0.5891749 -0.0009656594 -0.0012744146 0.5341641 0.41224822 -0.015801178 0.0036581538 0.0028370875 -0.00044777556 0.28444755 0.00092497596 0.48655903 0.0027435876 -6.112091e-05 -0.45052543 0.0034382085 0.48576224 0.55018365 -0.30813253 0.5305508 -0.0052646804 -0.0044818902 -0.5581429 -0.49366575 0.50007695 0.49978724 -0.557381 -0.49082133 -0.0006277689 -0.55951804 -0.48885056 -0.5395448 -0.5840158 0.007119576 -0.007509303 -0.42152268 -0.00026030806 0.0030491587 0.002602087 0.1833683 0.0057224953 0.5752644 0.62734604 -0.01912134 -0.48296162 -0.6009476
0.001738026 -0.53162456 0.5812415 0.47136468 0.0063378722 -0.0018210995 -0.0034091705 0.007866207 0.5806118 0.00075808994 0.0015611324 -0.45657292 -0.33606276 -0.52431494 0.008091057 0.0110619785 0.006743955 -0.42765725 0.6076052 0.5047492 0.48638576 -0.4648362 0.0024698416 0.0046359897 -0.0007948093 0.0018143379 -0.5847664 -0.003907092 0.10986173 0.4620052 0.28863522 -0.02659393 -0.37453634 0.0011717991 -0.38261282 -0.58294976 0.6707844 0.5464176 -0.58634126 0.01990999 0.051064674 0.5945045 0.038307592 -0.4838872 0.44058773 -0.4793777 0.57194775 0.55641186 -0.01308492 -0.50211984 0.06891696 0.5363953 -0.021498628 0.003359308 0.6203519 0.46365768 0.53401464 -0.009241431 0.32594222 -0.58060074 0.47516727 0.5824558 -0.11885359 0.50219953 -0.0014476643 -0.3604088 0.578475 -0.009454415 0.004230613 0.56364846 -1.6427104e-05 0.4812039 -0.47833177 0.0015874217 -0.5901748 -0.45678234 -0.5953427 0.35176373 0.0139944265 -0.57171506 0.4748859 0.0030022508 -0.5891749 -0.00096566067 -0.0012744113 0.5341641 0.41224822 -0.015801176 0.0036581405 0.002837093 -0.00044778458 0.28444755 0.0009249963 0.48655903 0.0027436053 -6.111853e-05 -0.45052543 0.0034382043 0.48576224 0.55018365 -0.30813253 0.5305508 -0.005264681 -0.0044818996 -0.5581429 -0.49366575 0.50007695 0.49978724 -0.557381 -0.49082133 -0.00062777183 -0.55951804 -0.48885056 -0.5395448 -0.5840158 0.007119569 -0.0075093084 -0.42152268 -0.00026030344 0.0030491697 0.0026020866 0.1833683 0.005722489 0.5752644 0.62734604 -0.01912133 -0.48296162 -0.6009476
0.0017380359 -0.53162456 0.58124155 0.47136465 0.006337881 -0.0018210941 -0.003409154 0.007866202 0.5806118 0.00075809896 0.0015611192 -0.45657292 -0.33606276 -0.52431494 0.008091061 0.011061968 0.0067439587 -0.42765725 0.6076052 0.5047492 0.48638576 -0.4648362 0.0024698414 0.0046359845 -0.00079480634 0.0018143321 -0.5847664 -0.003907094 0.10986173 0.4620052 0.28863522 -0.02659393 -0.37453634 0.0011717873 -0.38261282 -0.58294976 0.6707844 0.54641753 -0.5863412 0.019909982 0.05106468 0.5945045 0.038307596 -0.4838872 0.44058767 -0.4793777 0.5719477 0.55641186 -0.013084922 -0.50211984 0.06891696 0.5363953 -0.021498624 0.0033593215 0.6203519 0.46365768 0.53401464 -0.009241421 0.32594222 -0.58060074 0.47516727 0.58245575 -0.11885359 0.50219953 -0.001447663 -0.3604088 0.578475 -0.009454414 0.0042306064 0.56364846 -1.6422691e-05 0.4812039 -0.47833177 0.0015874219 -0.59017473 -0.45678234 -0.59534264 0.35176378 0.0139944 -0.57171506 0.4748859 0.0030022555 -0.5891749 -0.00096566504 -0.0012744075 0.5341641 0.41224822 -0.015801173 0.0036581443 0.0028370866 -0.0004477942 0.28444752 0.00092498795 0.48655912 0.0027435948 -6.111479e-05 -0.45052543 0.0034382162 0.48576224 0.55018365 -0.30813253 0.5305508 -0.0052646846 -0.004481902 -0.5581429 -0.49366575 0.50007695 0.49978724 -0.5573809 -0.49082133 -0.0006277691 -0.55951804 -0.48885056 -0.5395448 -0.5840158 0.007119574 -0.0075093084 -0.42152268 -0.00026031147 0.0030491557 0.0026020827 0.18336833 0.0057224873 0.5752644 0.6273461 -0.019121353 -0.48296157 -0.6009476
